idx,cve_id,cwe_id,project,lang,score,ref_category,candidate_categories,token_coverage,structural_only_gate,category_gate,strict_mddc_gate
4108,CVE-2018-18357,CWE-20,Chrome,C,4.3,ssrf_redirect,path_traversal;ssrf_redirect,0.05,True,True,False
4109,CVE-2018-18358,CWE-20,Chrome,C,2.9,resource_dos,auth_access;command_injection;crypto_secret;path_traversal;resource_dos;ssrf_redirect,0.29411764705882354,True,True,True
4110,CVE-2018-20065,CWE-20,Chrome,C,6.8,ssrf_redirect,command_injection;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.25,True,True,True
4111,CVE-2018-20066,CWE-416,Chrome,C,6.8,memory_safety,crypto_secret;memory_safety;ssrf_redirect,0.1111111111111111,True,True,True
4112,CVE-2018-20067,CWE-254,Chrome,C,4.3,xss,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.4782608695652174,True,True,True
4113,CVE-2018-20068,CWE-20,Chrome,C,4.3,xss,command_injection;crypto_secret;path_traversal;ssrf_redirect,0.15,True,False,False
4114,CVE-2018-20069,CWE-254,Chrome,C,4.3,xss,path_traversal;ssrf_redirect,0.043478260869565216,True,False,False
4115,CVE-2018-20070,CWE-20,Chrome,C,4.3,ssrf_redirect,path_traversal;ssrf_redirect,0.1,True,True,True
4116,CVE-2018-20071,,Chrome,C,0.0,xss,auth_access;resource_dos;ssrf_redirect,0.19230769230769232,True,False,False
4117,CVE-2018-17462,CWE-20,Chrome,C,6.8,xss,memory_safety;ssrf_redirect,0.0625,True,False,False
4118,,,Chrome,C,,other,memory_safety;resource_dos;ssrf_redirect,0.0,False,False,False
4119,CVE-2018-17464,CWE-20,Chrome,C,4.3,xss,memory_safety;ssrf_redirect,0.15,True,False,False
4120,CVE-2018-17466,CWE-125,Chrome,C,6.8,memory_safety,memory_safety;ssrf_redirect,0.05263157894736842,True,True,False
4121,CVE-2018-17467,CWE-20,Chrome,C,4.3,xss,command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.22727272727272727,True,True,True
4122,CVE-2018-17468,CWE-200,Chrome,C,4.3,auth_access,auth_access;command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.18181818181818182,True,True,True
4123,CVE-2018-17469,CWE-125,Chrome,C,6.8,memory_safety,ssrf_redirect,0.05263157894736842,True,False,False
4124,CVE-2018-17470,CWE-119,Chrome,C,4.3,memory_safety,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.08695652173913043,True,True,False
4125,CVE-2018-17471,CWE-20,Chrome,C,4.3,xss,auth_access;command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.1111111111111111,True,True,True
4126,CVE-2018-17472,CWE-20,Chrome,C,6.8,xss,deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.35,True,False,False
4127,CVE-2018-17473,CWE-20,Chrome,C,4.3,ssrf_redirect,auth_access;path_traversal;ssrf_redirect,0.15789473684210525,True,True,True
4128,CVE-2018-17474,CWE-416,Chrome,C,6.8,memory_safety,memory_safety;ssrf_redirect;xss,0.16666666666666666,True,True,True
4129,CVE-2018-17476,CWE-20,Chrome,C,4.3,xss,command_injection;memory_safety;path_traversal;ssrf_redirect;xss,0.1111111111111111,True,True,True
4130,CVE-2018-5179,CWE-772,Chrome,C,5.0,other,auth_access;command_injection;crypto_secret;deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.2,True,False,False
4131,CVE-2018-6031,CWE-416,Chrome,C,6.8,memory_safety,ssrf_redirect,0.1875,True,False,False
4132,CVE-2018-6032,CWE-20,Chrome,C,4.3,xss,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.2,True,True,True
4133,CVE-2018-6033,CWE-20,Chrome,C,6.8,other,command_injection;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.16666666666666666,True,False,False
4134,CVE-2018-6034,CWE-125,Chrome,C,5.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.15789473684210525,True,True,True
4135,CVE-2018-6035,CWE-200,Chrome,C,6.8,auth_access,auth_access;command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.15789473684210525,True,True,True
4136,CVE-2018-6037,CWE-200,Chrome,C,4.3,auth_access,deserialization;path_traversal;resource_dos;ssrf_redirect;xxe,0.10526315789473684,True,False,False
4137,CVE-2018-6038,CWE-125,Chrome,C,4.3,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.15789473684210525,True,True,True
4138,CVE-2018-6040,CWE-732,Chrome,C,4.3,xss,command_injection;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.17647058823529413,True,True,True
4139,CVE-2018-6041,CWE-20,Chrome,C,4.3,xss,command_injection;path_traversal;ssrf_redirect;xss,0.29411764705882354,True,True,True
4140,CVE-2018-6042,CWE-20,Chrome,C,4.3,xss,memory_safety;path_traversal;ssrf_redirect,0.0625,True,False,False
4141,CVE-2018-6043,CWE-20,Chrome,C,6.8,xss,command_injection;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.18181818181818182,True,True,True
4142,CVE-2018-6045,CWE-200,Chrome,C,4.3,auth_access,auth_access;command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.15789473684210525,True,True,True
4143,CVE-2018-6046,CWE-20,Chrome,C,4.3,other,crypto_secret;path_traversal;sql_injection;ssrf_redirect;xss,0.1111111111111111,True,False,False
4144,CVE-2018-6047,CWE-20,Chrome,C,4.3,xss,command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.21052631578947367,True,True,True
4145,CVE-2018-6048,CWE-20,Chrome,C,4.3,xss,auth_access;command_injection;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss;xxe,0.15789473684210525,True,True,True
4146,CVE-2018-6049,,Chrome,C,4.3,xss,auth_access;memory_safety;resource_dos;ssrf_redirect,0.2777777777777778,True,False,False
4147,CVE-2018-6050,CWE-20,Chrome,C,4.3,xss,command_injection;crypto_secret;path_traversal;ssrf_redirect;xss,0.1875,True,True,True
4148,CVE-2018-6051,CWE-79,Chrome,C,4.3,xss,auth_access;command_injection;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.36363636363636365,True,True,True
4149,CVE-2018-6052,CWE-200,Chrome,C,4.3,auth_access,command_injection;ssrf_redirect,0.04,True,False,False
4150,CVE-2018-6053,CWE-200,Chrome,C,4.3,auth_access,auth_access;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.3181818181818182,True,True,True
4151,CVE-2018-6054,CWE-416,Chrome,C,6.8,memory_safety,command_injection;memory_safety;ssrf_redirect;xss,0.0625,True,True,False
4152,CVE-2018-6085,CWE-20,Chrome,C,6.8,xss,command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.1111111111111111,True,True,True
4153,CVE-2018-6086,CWE-416,Chrome,C,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.043478260869565216,True,True,False
4154,CVE-2018-6088,CWE-20,Chrome,C,6.8,command_injection,resource_dos;ssrf_redirect,0.2222222222222222,True,False,False
4155,CVE-2018-6089,CWE-20,Chrome,C,4.3,xss,auth_access;command_injection;crypto_secret;path_traversal;resource_dos;ssrf_redirect;xss,0.36363636363636365,True,True,True
4156,CVE-2018-6091,,Chrome,C,0.0,xss,command_injection;deserialization;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss;xxe,0.36,True,True,True
4157,CVE-2018-6093,,Chrome,C,0.0,xss,auth_access;command_injection;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.058823529411764705,True,True,False
4158,CVE-2018-6094,CWE-119,Chrome,C,6.8,memory_safety,crypto_secret;deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.1111111111111111,True,True,True
4159,CVE-2018-6095,CWE-200,Chrome,C,4.3,auth_access,command_injection;crypto_secret;ssrf_redirect,0.0,True,False,False
4160,CVE-2018-6096,,Chrome,C,0.0,xss,command_injection;memory_safety;path_traversal;ssrf_redirect;xss;xxe,0.19047619047619047,True,True,True
4161,CVE-2018-6097,,Chrome,C,0.0,xss,deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.18181818181818182,True,False,False
4162,CVE-2018-6098,,Chrome,C,4.3,ssrf_redirect,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.25,True,True,True
4163,CVE-2018-6099,CWE-200,Chrome,C,4.3,auth_access,auth_access;command_injection;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.2,True,True,True
4164,CVE-2018-6100,,Chrome,C,0.0,ssrf_redirect,path_traversal;ssrf_redirect,0.09523809523809523,True,True,False
4165,CVE-2018-6101,CWE-20,Chrome,C,5.1,xss,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.14285714285714285,True,False,False
4166,CVE-2018-6102,CWE-20,Chrome,C,4.3,ssrf_redirect,path_traversal;ssrf_redirect,0.15789473684210525,True,True,True
4167,CVE-2018-6103,CWE-20,Chrome,C,4.3,xss,auth_access;command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.0,True,True,False
4168,CVE-2018-6104,,Chrome,C,4.3,ssrf_redirect,path_traversal;ssrf_redirect,0.15,True,True,True
4169,CVE-2018-6105,,Chrome,C,4.3,other,path_traversal;ssrf_redirect,0.05263157894736842,True,False,False
4170,CVE-2018-6107,,Chrome,C,4.3,ssrf_redirect,path_traversal;ssrf_redirect,0.1,True,True,True
4171,CVE-2018-6108,,Chrome,C,4.3,xss,path_traversal;ssrf_redirect,0.14285714285714285,True,False,False
4172,CVE-2018-6109,,Chrome,C,0.0,xss,auth_access;command_injection;crypto_secret;path_traversal;ssrf_redirect;xss;xxe,0.14814814814814814,True,True,True
4173,CVE-2018-6110,,Chrome,C,0.0,xss,command_injection;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss,0.29411764705882354,True,True,True
4174,CVE-2018-6111,CWE-20,Chrome,C,6.8,xss,auth_access;memory_safety;path_traversal;ssrf_redirect,0.05263157894736842,True,False,False
4175,CVE-2018-6112,CWE-706,Chrome,C,4.3,xss,crypto_secret;deserialization;memory_safety;path_traversal;ssrf_redirect,0.2,True,False,False
4176,CVE-2018-6113,CWE-20,Chrome,C,4.3,xss,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.21052631578947367,True,False,False
4177,CVE-2018-6114,CWE-20,Chrome,C,4.3,xss,command_injection;deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.21052631578947367,True,True,True
4178,CVE-2018-6115,CWE-20,Chrome,C,4.3,xss,command_injection;resource_dos;ssrf_redirect,0.21052631578947367,True,False,False
4179,CVE-2018-6117,CWE-200,Chrome,C,4.3,auth_access,auth_access;command_injection;crypto_secret;path_traversal;resource_dos;ssrf_redirect;xss,0.25,True,True,True
4180,,,Chrome,C,,other,path_traversal;ssrf_redirect,0.0,False,False,False
4181,CVE-2017-11215,CWE-416,Chrome,C,10.0,memory_safety,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.125,True,True,True
4182,CVE-2017-11225,CWE-416,Chrome,C,10.0,memory_safety,auth_access;ssrf_redirect,0.047619047619047616,True,False,False
4183,CVE-2018-6060,CWE-416,Chrome,C,6.8,memory_safety,command_injection;ssrf_redirect;xss,0.11764705882352941,True,False,False
4184,CVE-2018-6061,CWE-362,Chrome,C,5.1,xss,deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.0,True,False,False
4185,CVE-2018-6057,CWE-732,Chrome,C,6.8,xss,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.16,True,False,False
4186,CVE-2018-6063,CWE-787,Chrome,C,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.20833333333333334,True,True,True
4187,CVE-2018-6066,CWE-200,Chrome,C,4.3,auth_access,auth_access;command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.19047619047619047,True,True,True
4188,CVE-2018-6067,CWE-125,Chrome,C,6.8,memory_safety,deserialization;path_traversal;resource_dos;ssrf_redirect,0.1111111111111111,True,False,False
4189,CVE-2018-6068,CWE-20,Chrome,C,4.3,xss,path_traversal;resource_dos;ssrf_redirect;xxe,0.21052631578947367,True,False,False
4190,CVE-2018-6070,CWE-79,Chrome,C,4.3,xss,path_traversal;ssrf_redirect;xss,0.0,True,True,False
4191,CVE-2018-6072,CWE-190,Chrome,C,6.8,memory_safety,memory_safety;ssrf_redirect,0.10526315789473684,True,True,True
4192,CVE-2018-6073,CWE-119,Chrome,C,6.8,memory_safety,path_traversal;ssrf_redirect;xxe,0.05263157894736842,True,False,False
4193,CVE-2018-6074,CWE-20,Chrome,C,6.8,xss,command_injection;path_traversal;ssrf_redirect;xss,0.1111111111111111,True,True,True
4194,CVE-2018-6075,CWE-200,Chrome,C,4.3,auth_access,command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.09090909090909091,True,False,False
4195,CVE-2018-6076,CWE-79,Chrome,C,4.3,xss,auth_access;crypto_secret;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss,0.23809523809523808,True,True,True
4196,CVE-2018-6077,CWE-200,Chrome,C,4.3,auth_access,command_injection;path_traversal;ssrf_redirect;xss,0.20833333333333334,True,False,False
4197,CVE-2018-6078,CWE-20,Chrome,C,4.3,ssrf_redirect,path_traversal;ssrf_redirect,0.2631578947368421,True,True,True
4198,CVE-2018-6079,CWE-200,Chrome,C,4.3,auth_access,auth_access;command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.22727272727272727,True,True,True
4199,CVE-2018-6080,CWE-269,Chrome,C,4.3,auth_access,memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.09523809523809523,True,False,False
4200,CVE-2018-6081,CWE-79,Chrome,C,4.3,xss,resource_dos;ssrf_redirect;xss,0.08333333333333333,True,True,False
4201,CVE-2018-6082,CWE-200,Chrome,C,4.3,auth_access,auth_access;ssrf_redirect,0.2727272727272727,True,True,True
4202,CVE-2018-6083,,Chrome,C,6.8,xss,auth_access;command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.23809523809523808,True,True,True
4203,CVE-2017-15407,CWE-787,Chrome,C,6.8,memory_safety,deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.1111111111111111,True,True,True
4204,CVE-2017-15408,CWE-119,Chrome,C,6.8,memory_safety,memory_safety;ssrf_redirect,0.05555555555555555,True,True,False
4205,CVE-2017-15409,CWE-119,Chrome,C,6.8,memory_safety,ssrf_redirect;xxe,0.058823529411764705,True,False,False
4206,CVE-2017-15411,CWE-416,Chrome,C,6.8,memory_safety,auth_access;command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.125,True,False,False
4207,CVE-2017-15412,CWE-416,Chrome,C,6.8,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.0,True,True,False
4208,CVE-2017-15415,CWE-119,Chrome,C,4.3,memory_safety,deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect,0.0,True,True,False
4209,CVE-2017-15416,CWE-119,Chrome,C,4.3,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.13043478260869565,True,True,True
4210,CVE-2017-15417,CWE-119,Chrome,C,2.6,memory_safety,path_traversal;resource_dos;ssrf_redirect;xxe,0.047619047619047616,True,False,False
4211,CVE-2017-15418,CWE-119,Chrome,C,4.3,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.047619047619047616,True,True,False
4212,CVE-2017-15419,CWE-601,Chrome,C,4.3,ssrf_redirect,auth_access;command_injection;deserialization;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.25,True,True,True
4213,CVE-2017-15420,CWE-20,Chrome,C,4.3,xss,path_traversal;ssrf_redirect,0.3181818181818182,True,False,False
4214,CVE-2017-15423,CWE-310,Chrome,C,5.0,auth_access,auth_access;command_injection;crypto_secret;path_traversal;resource_dos;ssrf_redirect,0.21052631578947367,True,True,True
4215,CVE-2017-15424,CWE-20,Chrome,C,4.3,other,command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.2777777777777778,True,False,False
4216,CVE-2017-15425,CWE-20,Chrome,C,4.3,other,command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.2777777777777778,True,False,False
4217,CVE-2017-15426,CWE-20,Chrome,C,4.3,other,command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.2777777777777778,True,False,False
4218,CVE-2017-15427,CWE-79,Chrome,C,4.3,xss,command_injection;ssrf_redirect;xss,0.2631578947368421,True,True,True
4219,CVE-2017-15429,CWE-79,Chrome,C,4.3,xss,auth_access;command_injection;deserialization;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.15789473684210525,True,True,True
4220,CVE-2017-15396,CWE-119,Chrome,C,4.3,memory_safety,ssrf_redirect;xxe,0.04,True,False,False
4221,CVE-2017-15398,CWE-119,Chrome,C,7.5,memory_safety,auth_access;memory_safety;path_traversal;ssrf_redirect,0.23529411764705882,True,True,True
4222,CVE-2017-5124,CWE-79,Chrome,C,4.3,xss,path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.05,True,True,False
4223,CVE-2017-5125,CWE-119,Chrome,C,6.8,memory_safety,auth_access;command_injection;memory_safety;path_traversal;ssrf_redirect;xss,0.058823529411764705,True,True,False
4224,CVE-2017-5126,CWE-416,Chrome,C,6.8,memory_safety,path_traversal;ssrf_redirect,0.0625,True,False,False
4225,CVE-2017-5128,CWE-119,Chrome,C,6.8,memory_safety,command_injection;deserialization;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss;xxe,0.10526315789473684,True,True,True
4226,CVE-2017-5129,CWE-416,Chrome,C,6.8,memory_safety,command_injection;memory_safety;resource_dos;ssrf_redirect;xss,0.10526315789473684,True,True,True
4227,CVE-2017-5132,CWE-119,Chrome,C,6.8,memory_safety,auth_access;command_injection;crypto_secret;path_traversal;resource_dos;ssrf_redirect;xss,0.09090909090909091,True,False,False
4228,CVE-2017-5130,CWE-787,Chrome,C,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect;xxe,0.13636363636363635,True,True,True
4229,CVE-2017-5131,CWE-190,Chrome,C,6.8,memory_safety,deserialization;path_traversal;ssrf_redirect,0.047619047619047616,True,False,False
4230,CVE-2017-5133,CWE-787,Chrome,C,6.8,memory_safety,ssrf_redirect,0.041666666666666664,True,False,False
4231,CVE-2017-15386,CWE-20,Chrome,C,4.3,xss,auth_access;command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.2777777777777778,True,True,True
4232,CVE-2017-15387,,Chrome,C,6.8,xss,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.5454545454545454,True,True,True
4233,CVE-2017-15388,CWE-125,Chrome,C,6.8,memory_safety,crypto_secret;path_traversal;resource_dos;ssrf_redirect;xxe,0.2857142857142857,True,False,False
4234,CVE-2017-15389,CWE-20,Chrome,C,4.3,xss,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.05263157894736842,True,False,False
4235,CVE-2017-15390,CWE-20,Chrome,C,4.3,other,command_injection;crypto_secret;path_traversal;ssrf_redirect;xss,0.2222222222222222,True,False,False
4236,CVE-2017-15391,,Chrome,C,4.3,xss,auth_access;command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.3684210526315789,True,True,True
4237,CVE-2017-15392,CWE-20,Chrome,C,4.0,other,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.0,True,False,False
4238,CVE-2017-15393,CWE-668,Chrome,C,6.8,xss,command_injection;deserialization;memory_safety;path_traversal;ssrf_redirect;xss,0.19047619047619047,True,True,True
4239,CVE-2017-15394,CWE-20,Chrome,C,4.3,auth_access,auth_access;path_traversal;resource_dos;ssrf_redirect,0.35,True,True,True
4240,CVE-2017-15395,CWE-416,Chrome,C,4.3,memory_safety,command_injection;deserialization;path_traversal;ssrf_redirect;xss,0.18181818181818182,True,False,False
4241,,,Chrome,C,,other,deserialization;memory_safety;ssrf_redirect,0.0,False,False,False
4242,CVE-2019-5828,CWE-416,Chrome,C,6.8,memory_safety,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.10526315789473684,True,True,True
4243,CVE-2019-5829,CWE-416,Chrome,C,6.8,memory_safety,crypto_secret;memory_safety;ssrf_redirect,0.1,True,True,True
4244,CVE-2019-5830,CWE-284,Chrome,C,4.3,auth_access,path_traversal;resource_dos;ssrf_redirect;xss,0.16666666666666666,True,False,False
4245,CVE-2019-5832,CWE-284,Chrome,C,4.3,auth_access,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss;xxe,0.2777777777777778,True,True,True
4246,CVE-2019-5833,CWE-264,Chrome,C,4.3,xss,auth_access;command_injection;path_traversal;ssrf_redirect;xss,0.2777777777777778,True,True,True
4247,CVE-2019-5834,CWE-20,Chrome,C,4.3,xss,ssrf_redirect,0.0,True,False,False
4248,CVE-2019-5836,CWE-119,Chrome,C,6.8,memory_safety,path_traversal;ssrf_redirect;xxe,0.058823529411764705,True,False,False
