idx,cve_id,hash,repo_url,language,cwe_id,ref_category,candidate_categories,token_coverage,structural_only_gate,category_gate,strict_mddc_gate
11631,CVE-2021-23371,98815b57622443b5c498a427210ebd603d705f4c,https://github.com/wanasit/chrono,TypeScript,NVD-CWE-noinfo,other,command_injection,0.1,False,False,False
11632,CVE-2009-5145,2abdf14620f146857dc8e3ffd2b6a754884c331d,https://github.com/zopefoundation/Zope,Python,CWE-79,xss,command_injection;ssrf_redirect,0.0,True,False,False
11633,CVE-2021-32633,1f8456bf1f908ea46012537d52bd7e752a532c91,https://github.com/zopefoundation/Zope,Python,CWE-22,path_traversal,auth_access;command_injection;memory_safety;path_traversal;ssrf_redirect;xss,0.125,True,True,True
11634,CVE-2021-32674,1d897910139e2c0b11984fc9b78c1da1365bec21,https://github.com/zopefoundation/Zope,Python,CWE-22,path_traversal,auth_access;command_injection;crypto_secret;path_traversal;sql_injection;ssrf_redirect,0.21212121212121213,True,True,True
11635,CVE-2021-32811,f72a18dda8e9bf2aedb46168761668464a4be988,https://github.com/zopefoundation/Zope,Other,CWE-1321,xss,auth_access;command_injection;ssrf_redirect;xss,0.10126582278481013,True,True,True
11636,CVE-2023-42458,603b0a12881c90a072a7a65e32d47ed898ce37cb,https://github.com/zopefoundation/Zope,Python,CWE-79,xss,auth_access;path_traversal;ssrf_redirect;xss;xxe,0.2571428571428571,True,True,True
11637,CVE-2023-44389,aeaf2cdc80dff60815e3706af448f086ddc3b98d,https://github.com/zopefoundation/Zope,Other,CWE-79,xss,memory_safety;path_traversal;ssrf_redirect;xss,0.041666666666666664,True,True,False
11638,CVE-2022-31507,730e7aba192407d35eb37dd7938d49071124be8c,https://github.com/ganga-devs/ganga,Python,CWE-22,path_traversal,auth_access;command_injection;crypto_secret;path_traversal;sql_injection;ssrf_redirect,0.25,True,True,True
11639,CVE-2013-0256,ffa87887ee0517793df7541629a470e331f9fe60,https://github.com/rdoc/rdoc,Other,CWE-79,xss,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.24390243902439024,True,True,True
11640,CVE-2021-23772,e213dba0d32ff66653e0ef124bc5088817264b08,https://github.com/kataras/iris,Go,CWE-59,path_traversal,command_injection;crypto_secret;path_traversal;resource_dos;sql_injection;ssrf_redirect,0.20930232558139536,True,True,True
11641,CVE-2018-25083,4fec455774ee08f4dce0ef2ef934ffcc37219bfb,https://github.com/jkup/pullit,JSON,CWE-78,command_injection,auth_access;command_injection;crypto_secret;path_traversal;ssrf_redirect;xss,0.1794871794871795,True,True,True
11642,CVE-2023-27483,53508a9f4374604db140dd8ab2fa52276441e738,https://github.com/crossplane/crossplane-runtime,Unknown,CWE-400,resource_dos,path_traversal;ssrf_redirect,0.037037037037037035,False,False,False
11643,CVE-2022-24752,73d0791d0575f955e830a3da4c3345f420d2f784,https://github.com/Sylius/SyliusGridBundle,Unknown,CWE-89,sql_injection,command_injection;sql_injection;ssrf_redirect,0.023809523809523808,False,False,False
11644,CVE-2024-34695,3210b516fa3551e30fe760c915f7656d9046e69a,https://github.com/SakuraIsayeki/WOWS-Karma,C#,NVD-CWE-noinfo,ssrf_redirect,auth_access;memory_safety;path_traversal;sql_injection;ssrf_redirect;xxe,0.08163265306122448,False,False,False
11645,CVE-2024-34695,6cb825976f28c68d79172aeda00e955bf5853de2,https://github.com/SakuraIsayeki/WOWS-Karma,C#,NVD-CWE-noinfo,ssrf_redirect,auth_access;memory_safety;path_traversal;ssrf_redirect,0.10204081632653061,False,False,False
11646,CVE-2024-41129,fea6d2072435a62170d4c01272572f1a7e916e61,https://github.com/canonical/operator,Python,NVD-CWE-noinfo,crypto_secret,command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;xss,0.2702702702702703,False,False,False
11647,CVE-2022-0265,4d6b666cd0291abd618c3b95cdbb51aa4208e748,https://github.com/hazelcast/hazelcast,Java,CWE-611,xxe,auth_access;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xss;xxe,0.13793103448275862,True,True,True
11648,CVE-2023-47109,2d0e97bebf795690caffe33c1ab23a9bf43fcdfa,https://github.com/PrestaShop/blockreassurance,Unknown,NVD-CWE-noinfo,path_traversal,ssrf_redirect,0.04081632653061224,False,False,False
11649,CVE-2023-47109,eec00da564db4c1804b0a0d1e3d9f7ec4e27d823,https://github.com/PrestaShop/blockreassurance,Unknown,NVD-CWE-noinfo,path_traversal,ssrf_redirect,0.02040816326530612,False,False,False
11650,CVE-2020-36653,c2356cc41260551073bfaa3a94d1ab074f554938,https://github.com/GENI-NSF/geni-portal,Unknown,CWE-79,xss,ssrf_redirect;xss,0.08,False,False,False
11651,CVE-2020-36654,39a96fb4b822bd3497442a96135de498d4a81337,https://github.com/GENI-NSF/geni-portal,PHP,CWE-79,xss,crypto_secret;resource_dos;ssrf_redirect;xss,0.16,True,True,True
11652,CVE-2023-3635,81bce1a30af244550b0324597720e4799281da7b,https://github.com/square/okio,Kotlin,CWE-681,resource_dos,memory_safety,0.14,True,False,False
11653,CVE-2017-5594,e0454f9c037c427a5ff76a57e78dbf8cc00c268b,https://github.com/pagekit/pagekit,Unknown,CWE-640,auth_access,,0.0,False,False,False
11654,CVE-2010-4335,e431e86aa4301ced4273dc7919b59362cbb353cb,https://github.com/cakephp/cakephp,PHP,CWE-20,path_traversal,auth_access;crypto_secret;deserialization;path_traversal;ssrf_redirect;xss,0.2727272727272727,True,True,True
11655,CVE-2015-8379,0f818a23a876c01429196bf7623e1e94a50230f0,https://github.com/cakephp/cakephp,PHP,CWE-352,auth_access,auth_access;memory_safety;ssrf_redirect,0.15151515151515152,True,True,True
11656,CVE-2019-11458,1a74e798309192a9895c9cedabd714ceee345f4e,https://github.com/cakephp/cakephp,PHP,CWE-502,deserialization,deserialization;memory_safety;ssrf_redirect;xss,0.2,True,True,True
11657,CVE-2023-22727,3f463e7084b5a15e67205ced3a622577cca7a239,https://github.com/cakephp/cakephp,PHP,CWE-89,sql_injection,command_injection;memory_safety;resource_dos;sql_injection,0.21333333333333335,True,True,True
11658,CVE-2018-25086,c380d343c2107fcee55ab00eb8d189ce5e03369b,https://github.com/sea75300/fanpresscm3,PHP,CWE-79,xss,command_injection;resource_dos;xss;xxe,0.1724137931034483,True,True,True
11659,CVE-2022-4495,6c4d616fcc771822a14ebae5e23f3f6d96d134bd,https://github.com/collective/collective.dms.basecontent,Python,CWE-79,xss,auth_access;command_injection;path_traversal;ssrf_redirect;xss,0.18518518518518517,True,True,True
11660,CVE-2022-24857,32f656e22df120b84bdf010e014bb19bd97971de,https://github.com/xi/django-mfa3,Python,CWE-287,auth_access,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;ssrf_redirect;xss,0.25806451612903225,True,True,True
11661,CVE-2022-22984,c73e049c5200772babde61c40aab57296bf91381,https://github.com/snyk/snyk-cocoapods-plugin,TypeScript,CWE-78,command_injection,command_injection;path_traversal;ssrf_redirect;xss,0.12264150943396226,True,True,True
11662,CVE-2024-28867,bfcd4bbfabe11aae4b035424ee9724582e288501,https://github.com/swift-server/swift-prometheus,Swift,NVD-CWE-noinfo,xss,command_injection;ssrf_redirect,0.08620689655172414,False,False,False
11663,CVE-2020-15260,67e46c1ac45ad784db5b9080f5ed8b133c122872,https://github.com/pjsip/pjproject,C,CWE-295,crypto_secret,auth_access;crypto_secret;path_traversal;ssrf_redirect,0.14942528735632185,True,True,True
11664,CVE-2021-21375,97b3d7addbaa720b7ddb0af9bf6f3e443e664365,https://github.com/pjsip/pjproject,C,CWE-754,resource_dos,auth_access;memory_safety;resource_dos;ssrf_redirect,0.08928571428571429,True,True,False
11665,CVE-2021-32686,d5f95aa066f878b0aef6a64e60b61e8626e664cd,https://github.com/pjsip/pjproject,C,CWE-362,command_injection,auth_access;crypto_secret;memory_safety;resource_dos;ssrf_redirect,0.2235294117647059,True,False,False
11666,CVE-2021-37706,15663e3f37091069b8c98a7fce680dc04bc8e865,https://github.com/pjsip/pjproject,C,CWE-191,command_injection,memory_safety;ssrf_redirect,0.05063291139240506,True,False,False
11667,CVE-2021-41141,1aa2c0e0fb60a1b0bf793e0d834073ffe50fb196,https://github.com/pjsip/pjproject,C,CWE-667,resource_dos,memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.014285714285714285,True,True,False
11668,CVE-2021-43804,8b621f192cae14456ee0b0ade52ce6c6f258af1e,https://github.com/pjsip/pjproject,C,CWE-125,memory_safety,auth_access;memory_safety;resource_dos;ssrf_redirect,0.15151515151515152,True,True,True
11669,CVE-2021-43845,f74c1fc22b760d2a24369aa72c74c4a9ab985859,https://github.com/pjsip/pjproject,C,CWE-125,memory_safety,auth_access;memory_safety;resource_dos;ssrf_redirect,0.06976744186046512,True,True,False
11670,CVE-2022-21722,22af44e68a0c7d190ac1e25075e1382f77e9397a,https://github.com/pjsip/pjproject,C,CWE-125,memory_safety,auth_access;memory_safety;resource_dos;ssrf_redirect,0.07017543859649122,True,True,False
11671,CVE-2022-21723,077b465c33f0aec05a49cd2ca456f9a1b112e896,https://github.com/pjsip/pjproject,C,CWE-125,memory_safety,ssrf_redirect,0.018867924528301886,True,False,False
11672,CVE-2022-23537,d8440f4d711a654b511f50f79c0445b26f9dd1e1,https://github.com/pjsip/pjproject,C,CWE-122,resource_dos,memory_safety;resource_dos;ssrf_redirect;xss,0.14545454545454545,True,True,True
11673,CVE-2022-23547,bc4812d31a67d5e2f973fbfaf950d6118226cf36,https://github.com/pjsip/pjproject,C,CWE-122,resource_dos,memory_safety;ssrf_redirect,0.17543859649122806,True,False,False
11674,CVE-2022-23608,db3235953baa56d2fb0e276ca510fefca751643f,https://github.com/pjsip/pjproject,C,CWE-416,memory_safety,crypto_secret;memory_safety;ssrf_redirect,0.13978494623655913,True,True,True
11675,CVE-2022-24754,d27f79da11df7bc8bb56c2f291d71e54df8d2c47,https://github.com/pjsip/pjproject,C,CWE-120,memory_safety,auth_access;crypto_secret;memory_safety;resource_dos;ssrf_redirect;xss,0.1694915254237288,True,True,True
11676,CVE-2022-24763,856f87c2e97a27b256482dbe0d748b1194355a21,https://github.com/pjsip/pjproject,C,CWE-835,resource_dos,resource_dos;ssrf_redirect;xxe,0.08571428571428572,True,True,False
11677,CVE-2022-24764,560a1346f87aabe126509bb24930106dea292b00,https://github.com/pjsip/pjproject,C,CWE-120,memory_safety,resource_dos;ssrf_redirect,0.0,True,False,False
11678,CVE-2022-24786,11559e49e65bdf00922ad5ae28913ec6a198d508,https://github.com/pjsip/pjproject,C,CWE-125,memory_safety,auth_access;memory_safety;resource_dos;ssrf_redirect,0.14,True,True,True
11679,CVE-2022-24792,947bc1ee6d05be10204b918df75a503415fd3213,https://github.com/pjsip/pjproject,C,CWE-835,resource_dos,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.13114754098360656,True,True,True
11680,CVE-2022-24793,9fae8f43accef8ea65d4a8ae9cdf297c46cfe29a,https://github.com/pjsip/pjproject,C,CWE-120,memory_safety,auth_access;memory_safety;resource_dos;sql_injection;ssrf_redirect,0.13559322033898305,True,True,True
11681,CVE-2022-31031,450baca94f475345542c6953832650c390889202,https://github.com/pjsip/pjproject,C,CWE-120,memory_safety,path_traversal;resource_dos;ssrf_redirect,0.043478260869565216,True,False,False
11682,CVE-2022-39244,c4d34984ec92b3d5252a7d5cddd85a1d3a8001ae,https://github.com/pjsip/pjproject,C,CWE-120,memory_safety,auth_access;resource_dos;ssrf_redirect;xss,0.11764705882352941,True,False,False
11683,CVE-2022-39269,d2acb9af4e27b5ba75d658690406cec9c274c5cc,https://github.com/pjsip/pjproject,C,NVD-CWE-noinfo,memory_safety,crypto_secret;ssrf_redirect,0.057692307692307696,False,False,False
11684,CVE-2023-27585,d1c5e4da5bae7f220bc30719888bb389c905c0c5,https://github.com/pjsip/pjproject,C,CWE-120,memory_safety,memory_safety;resource_dos;ssrf_redirect,0.10344827586206896,True,True,True
11685,CVE-2023-38703,6dc9b8c181aff39845f02b4626e0812820d4ef0d,https://github.com/pjsip/pjproject,C,CWE-416,memory_safety,crypto_secret;memory_safety;resource_dos;ssrf_redirect,0.0875,True,True,False
11686,CVE-2023-30627,b88a5951e1a517ff4c820e693d9c0da981cf68ee,https://github.com/jellyfin/jellyfin-web,Unknown,CWE-79,xss,ssrf_redirect;xss,0.01818181818181818,False,False,False
11687,CVE-2017-8825,1fe8fbc032ccda1db9af66d93016b49c16c1f22d,https://github.com/dinhviethoa/libetpan,C,CWE-476,memory_safety,auth_access;memory_safety;resource_dos,0.2,True,True,True
11688,CVE-2018-6360,e6e6b0dcc7e9b0dbf35154a179b3dc1fcfcaff43,https://github.com/mpv-player/mpv,Lua,CWE-20,path_traversal,command_injection;memory_safety;path_traversal;resource_dos;ssrf_redirect;xss,0.2222222222222222,True,True,True
11689,CVE-2021-30145,d0c530919d8cd4d7a774e38ab064e0fabdae34e6,https://github.com/mpv-player/mpv,C,CWE-134,path_traversal,memory_safety;path_traversal;resource_dos;ssrf_redirect,0.2222222222222222,True,True,True
11690,CVE-2022-4728,2f178f490e10efc03cd1d27c72f64ecab224eb23,https://github.com/graphite-project/graphite-web,Python,CWE-79,xss,auth_access;command_injection;crypto_secret;deserialization;ssrf_redirect;xss,0.1276595744680851,True,True,True
11691,CVE-2022-4729,2f178f490e10efc03cd1d27c72f64ecab224eb23,https://github.com/graphite-project/graphite-web,Python,CWE-79,xss,auth_access;command_injection;crypto_secret;deserialization;ssrf_redirect;xss,0.16326530612244897,True,True,True
11692,CVE-2022-4730,2f178f490e10efc03cd1d27c72f64ecab224eb23,https://github.com/graphite-project/graphite-web,Python,CWE-79,xss,auth_access;command_injection;crypto_secret;deserialization;ssrf_redirect;xss,0.17647058823529413,True,True,True
11693,CVE-2022-1253,8e89fe0e175d2870c39486fdd09250b230ec10b8,https://github.com/strukturag/libde265,C++,CWE-122,resource_dos,,0.03225806451612903,True,False,False
11694,CVE-2023-43887,63b596c915977f038eafd7647d1db25488a8c133,https://github.com/strukturag/libde265,C++,CWE-120,memory_safety,,0.10714285714285714,True,False,False
11695,CVE-2023-47471,e36b4a1b0bafa53df47514c419d5be3e8916ebc7,https://github.com/strukturag/libde265,C++,CWE-120,memory_safety,memory_safety,0.13793103448275862,True,True,True
11696,CVE-2020-8910,294fc00b01d248419d8f8de37580adf2a0024fc9,https://github.com/google/closure-library,JavaScript,NVD-CWE-noinfo,auth_access,auth_access;memory_safety;path_traversal;sql_injection;ssrf_redirect;xss,0.3235294117647059,False,False,False
11697,CVE-2020-15181,5927b9651356c4cd952cb9b485292583d305b47c,https://github.com/FlexSolution/AlfrescoResetPassword,XML,NVD-CWE-Other,auth_access,auth_access;command_injection;crypto_secret;memory_safety;path_traversal;resource_dos;sql_injection;ssrf_redirect;xss;xxe,0.23529411764705882,False,False,False
11698,CVE-2015-3010,eee56770393bf19ed2dd5389226c6190c08dee3f,https://github.com/ceph/ceph-deploy,Unknown,CWE-200,auth_access,auth_access;crypto_secret;ssrf_redirect,0.08333333333333333,False,False,False
11699,CVE-2018-11647,2bf9faee787eb004abbdfb6f4cc2fb06653defd5,https://github.com/jaredhanson/oauth2orize-fprm,Unknown,CWE-79,xss,ssrf_redirect,0.0,False,False,False
11700,CVE-2018-19048,ef01a643cbb7f8163535d6bfb71135f80ec6a6fd,https://github.com/mycolorway/simditor,Other,CWE-79,xss,command_injection;crypto_secret;memory_safety;path_traversal;sql_injection;ssrf_redirect;xss,0.14285714285714285,True,True,True
11701,CVE-2020-19005,b2b4415e2e59b6f18b0a62b633e71c96d63c43ba,https://github.com/94fzb/zrlog,Java,CWE-863,auth_access,auth_access;memory_safety;path_traversal;sql_injection;ssrf_redirect;xss;xxe,0.03225806451612903,True,True,False
11702,CVE-2020-21316,b921c1ae03b8290f438657803eee05226755c941,https://github.com/94fzb/zrlog,Java,CWE-79,xss,command_injection;memory_safety;path_traversal;ssrf_redirect;xxe,0.08888888888888889,True,False,False
11703,CVE-2012-10007,7d5b9a89a27711aad76fd55ab4cc4185b545a1d0,https://github.com/madgicweb/buddystream,PHP,CWE-79,xss,auth_access;command_injection;path_traversal;resource_dos;ssrf_redirect;xss,0.19298245614035087,True,True,True
11704,CVE-2012-2385,9791768705528e911bfca6c4d8aa88139035060e,https://github.com/keithw/mosh,C++,CWE-399,xss,resource_dos;ssrf_redirect;xss,0.16666666666666666,True,True,True
11705,CVE-2019-10761,4b22d704e4794af63a5a2d633385fd20948f6f90,https://github.com/patriksimek/vm2,JavaScript,CWE-674,resource_dos,memory_safety;ssrf_redirect;xss,0.0851063829787234,True,False,False
11706,CVE-2021-23449,b4f6e2bd2c4a1ef52fc4483d8e35f28bc4481886,https://github.com/patriksimek/vm2,JavaScript,CWE-1321,command_injection,command_injection;memory_safety;path_traversal;ssrf_redirect;xss,0.12903225806451613,True,True,True
11707,CVE-2021-23555,532120d5cdec7da8225fc6242e154ebabc63fe4d,https://github.com/patriksimek/vm2,Unknown,NVD-CWE-noinfo,command_injection,ssrf_redirect,0.0,False,False,False
11708,CVE-2022-36067,d9a7f3cc995d3d861e1380eafb886cb3c5e2b873,https://github.com/patriksimek/vm2,JavaScript,CWE-913,sql_injection,memory_safety,0.10638297872340426,True,False,False
11709,CVE-2023-29017,d534e5785f38307b70d3aac1945260a261a94d50,https://github.com/patriksimek/vm2,JavaScript,CWE-913,sql_injection,memory_safety;ssrf_redirect;xss,0.10909090909090909,True,False,False
11710,CVE-2023-29199,24c724daa7c09f003e556d7cd1c7a8381cb985d7,https://github.com/patriksimek/vm2,JSON,CWE-913,xss,command_injection;memory_safety;path_traversal;sql_injection;ssrf_redirect,0.08928571428571429,True,False,False
11711,CVE-2023-30547,f3db4dee4d76b19869df05ba7880d638a880edd5,https://github.com/patriksimek/vm2,JavaScript,NVD-CWE-noinfo,xss,command_injection;memory_safety;ssrf_redirect,0.07317073170731707,False,False,False
11712,CVE-2023-30547,4b22e87b102d97d45d112a0931dba1aef7eea049,https://github.com/patriksimek/vm2,JavaScript,NVD-CWE-noinfo,xss,memory_safety;path_traversal;sql_injection,0.04878048780487805,False,False,False
11713,CVE-2023-32313,5206ba25afd86ef547a2c9d48d46ca7a9e6ec238,https://github.com/patriksimek/vm2,JavaScript,NVD-CWE-noinfo,command_injection,memory_safety;ssrf_redirect;xss,0.11627906976744186,False,False,False
11714,CVE-2023-32314,d88105f99752305c5b8a77b63ddee3ec86912daf,https://github.com/patriksimek/vm2,JavaScript,NVD-CWE-noinfo,xss,command_injection;memory_safety;ssrf_redirect;xss,0.10869565217391304,False,False,False
11715,CVE-2021-39207,507d066ef432ea27d3e201da08009872a2f37725,https://github.com/facebookresearch/ParlAI,Python,CWE-502,deserialization,auth_access;path_traversal,0.07692307692307693,True,False,False
11716,CVE-2021-39207,4374fa2aba383db6526ab36e939eb1cf8ef99879,https://github.com/facebookresearch/ParlAI,Python,CWE-502,deserialization,path_traversal,0.057692307692307696,True,False,False
11717,CVE-2022-21221,15262ecf3c602364639d465daba1e7f3604d00e8,https://github.com/valyala/fasthttp,Go,CWE-22,path_traversal,path_traversal;ssrf_redirect,0.2127659574468085,True,True,True
11718,CVE-2022-21221,6b5bc7bb304975147b4af68df54ac214ed2554c1,https://github.com/valyala/fasthttp,Go,CWE-22,path_traversal,path_traversal;ssrf_redirect,0.0851063829787234,True,True,False
11719,CVE-2023-34457,d57c4a269bba3b9a0c5bfa20292955b849006d9e,https://github.com/MechanicalSoup/MechanicalSoup,Python,CWE-20,path_traversal,auth_access;crypto_secret;path_traversal;ssrf_redirect;xss,0.36538461538461536,True,True,True
11720,CVE-2024-28184,734ee8e2dc84ff3090682f3abff056d0907c8598,https://github.com/Kozea/WeasyPrint,Python,NVD-CWE-noinfo,path_traversal,path_traversal;ssrf_redirect;xss,0.2,False,False,False
